359.00000	2.39440	2.32877	2.39471	2.38743
360.00000	2.39438	2.32778	2.39469	2.38736
361.00000	2.39436	2.32678	2.39467	2.38729
362.00000	2.39434	2.32577	2.39466	2.38722
363.00000	2.39432	2.32473	2.39464	2.38716
364.00000	2.39430	2.32368	2.39462	2.38709
365.00000	2.39428	2.32260	2.39460	2.38702
366.00000	2.39426	2.32151	2.39458	2.38695
367.00000	2.39424	2.32039	2.39456	2.38688
368.00000	2.39422	2.31925	2.39454	2.38681
369.00000	2.39419	2.31810	2.39452	2.38673
370.00000	2.39417	2.31692	2.39450	2.38666
371.00000	2.39415	2.31572	2.39449	2.38659
372.00000	2.39413	2.31450	2.39447	2.38651
373.00000	2.39410	2.31327	2.39445	2.38644
374.00000	2.39408	2.31201	2.39443	2.38636
375.00000	2.39406	2.31073	2.39440	2.38629
376.00000	2.39404	2.30943	2.39439	2.38621
377.00000	2.39402	2.30812	2.39437	2.38613
378.00000	2.39399	2.30680	2.39434	2.38605
379.00000	2.39397	2.30546	2.39433	2.38598
380.00000	2.39395	2.30411	2.39430	2.38590
381.00000	2.39392	2.30273	2.39428	2.38582
382.00000	2.39390	2.30134	2.39426	2.38574
383.00000	2.39388	2.29992	2.39424	2.38565
384.00000	2.39385	2.29849	2.39422	2.38557
385.00000	2.39383	2.29703	2.39420	2.38549
386.00000	2.39381	2.29555	2.39418	2.38541
387.00000	2.39378	2.29404	2.39416	2.38532
388.00000	2.39376	2.29252	2.39414	2.38523
389.00000	2.39373	2.29097	2.39412	2.38515
390.00000	2.39370	2.28940	2.39409	2.38506
391.00000	2.39368	2.28782	2.39407	2.38497
392.00000	2.39365	2.28621	2.39405	2.38489
393.00000	2.39363	2.28457	2.39403	2.38480
394.00000	2.39360	2.28293	2.39401	2.38470
395.00000	2.39358	2.28126	2.39399	2.38461
396.00000	2.39355	2.27957	2.39396	2.38452
397.00000	2.39352	2.27786	2.39394	2.38443
398.00000	2.39350	2.27613	2.39392	2.38433
399.00000	2.39347	2.27437	2.39389	2.38424
400.00000	2.39344	2.27259	2.39387	2.38414
401.00000	2.39342	2.27078	2.39385	2.38404
402.00000	2.39339	2.26895	2.39383	2.38395
403.00000	2.39336	2.26709	2.39381	2.38384
404.00000	2.39333	2.26521	2.39378	2.38375
405.00000	2.39331	2.26331	2.39376	2.38364
406.00000	2.39328	2.26138	2.39373	2.38354
407.00000	2.39325	2.25943	2.39371	2.38344
408.00000	2.39322	2.25746	2.39369	2.38333
409.00000	2.39319	2.25546	2.39366	2.38323
410.00000	2.39317	2.25344	2.39364	2.38312
411.00000	2.39313	2.25139	2.39362	2.38301
412.00000	2.39311	2.24931	2.39359	2.38290
413.00000	2.39308	2.24721	2.39357	2.38279
414.00000	2.39305	2.24508	2.39354	2.38268
415.00000	2.39301	2.24292	2.39352	2.38257
416.00000	2.39299	2.24073	2.39349	2.38245
417.00000	2.39296	2.23851	2.39347	2.38234
418.00000	2.39292	2.23627	2.39344	2.38222
419.00000	2.39289	2.23401	2.39342	2.38210
420.00000	2.39286	2.23172	2.39339	2.38198
421.00000	2.39283	2.22940	2.39337	2.38186
422.00000	2.39280	2.22705	2.39334	2.38174
423.00000	2.39277	2.22467	2.39331	2.38162
424.00000	2.39273	2.22227	2.39329	2.38149
425.00000	2.39270	2.21983	2.39326	2.38137
426.00000	2.39267	2.21737	2.39324	2.38124
427.00000	2.39263	2.21488	2.39321	2.38111
428.00000	2.39260	2.21236	2.39318	2.38098
429.00000	2.39256	2.20981	2.39316	2.38084
430.00000	2.39253	2.20723	2.39313	2.38071
431.00000	2.39250	2.20462	2.39310	2.38057
432.00000	2.39246	2.20198	2.39307	2.38044
433.00000	2.39243	2.19932	2.39305	2.38030
434.00000	2.39239	2.19663	2.39302	2.38016
435.00000	2.39235	2.19391	2.39299	2.38002
436.00000	2.39232	2.19117	2.39296	2.37987
437.00000	2.39228	2.18840	2.39293	2.37973
438.00000	2.39224	2.18560	2.39290	2.37958
439.00000	2.39221	2.18278	2.39287	2.37943
440.00000	2.39217	2.17994	2.39284	2.37928
441.00000	2.39214	2.17708	2.39281	2.37912
442.00000	2.39210	2.17419	2.39278	2.37897
443.00000	2.39206	2.17129	2.39275	2.37881
444.00000	2.39202	2.16837	2.39273	2.37865
445.00000	2.39198	2.16543	2.39270	2.37849
446.00000	2.39194	2.16247	2.39266	2.37833
447.00000	2.39190	2.15949	2.39264	2.37816
448.00000	2.39186	2.15650	2.39260	2.37800
449.00000	2.39182	2.15349	2.39257	2.37783
450.00000	2.39178	2.15046	2.39254	2.37765
451.00000	2.39174	2.14742	2.39251	2.37748
452.00000	2.39170	2.14436	2.39247	2.37731
453.00000	2.39166	2.14129	2.39244	2.37713
454.00000	2.39161	2.13820	2.39241	2.37695
455.00000	2.39157	2.13510	2.39238	2.37677
456.00000	2.39153	2.13199	2.39234	2.37658
457.00000	2.39148	2.12887	2.39231	2.37639
458.00000	2.39144	2.12574	2.39228	2.37620
459.00000	2.39140	2.12261	2.39224	2.37601
460.00000	2.39135	2.11946	2.39221	2.37582
461.00000	2.39131	2.11630	2.39217	2.37562
462.00000	2.39126	2.11313	2.39214	2.37542
463.00000	2.39121	2.10995	2.39211	2.37521
464.00000	2.39117	2.10677	2.39207	2.37500
465.00000	2.39112	2.10358	2.39204	2.37479
466.00000	2.39107	2.10039	2.39200	2.37458
467.00000	2.39102	2.09720	2.39196	2.37436
468.00000	2.39097	2.09401	2.39193	2.37414
469.00000	2.39093	2.09081	2.39189	2.37392
470.00000	2.39088	2.08761	2.39185	2.37370
471.00000	2.39083	2.08441	2.39182	2.37347
472.00000	2.39078	2.08120	2.39178	2.37323
473.00000	2.39073	2.07801	2.39174	2.37300
474.00000	2.39068	2.07481	2.39170	2.37275
475.00000	2.39062	2.07162	2.39167	2.37251
476.00000	2.39057	2.06843	2.39163	2.37226
477.00000	2.39052	2.06525	2.39159	2.37201
478.00000	2.39046	2.06207	2.39155	2.37175
479.00000	2.39041	2.05890	2.39151	2.37149
480.00000	2.39036	2.05574	2.39147	2.37122
481.00000	2.39030	2.05259	2.39143	2.37096
482.00000	2.39025	2.04944	2.39139	2.37068
483.00000	2.39019	2.04631	2.39135	2.37040
484.00000	2.39013	2.04318	2.39131	2.37012
485.00000	2.39008	2.04006	2.39126	2.36984
486.00000	2.39002	2.03694	2.39122	2.36955
487.00000	2.38996	2.03384	2.39118	2.36925
488.00000	2.38990	2.03075	2.39114	2.36895
489.00000	2.38984	2.02768	2.39109	2.36865
490.00000	2.38978	2.02461	2.39105	2.36833
491.00000	2.38972	2.02157	2.39101	2.36802
492.00000	2.38966	2.01853	2.39096	2.36770
493.00000	2.38960	2.01552	2.39092	2.36737
494.00000	2.38954	2.01251	2.39087	2.36704
495.00000	2.38948	2.00952	2.39083	2.36670
496.00000	2.38941	2.00654	2.39078	2.36636
497.00000	2.38935	2.00357	2.39073	2.36602
498.00000	2.38928	2.00062	2.39069	2.36567
499.00000	2.38922	1.99769	2.39064	2.36531
500.00000	2.38915	1.99477	2.39059	2.36496
501.00000	2.38908	1.99186	2.39054	2.36459
502.00000	2.38901	1.98896	2.39050	2.36422
503.00000	2.38895	1.98609	2.39045	2.36385
504.00000	2.38888	1.98322	2.39040	2.36347
505.00000	2.38881	1.98037	2.39035	2.36308
506.00000	2.38874	1.97754	2.39030	2.36269
507.00000	2.38867	1.97472	2.39025	2.36229
508.00000	2.38859	1.97192	2.39019	2.36189
509.00000	2.38852	1.96913	2.39015	2.36148
510.00000	2.38845	1.96635	2.39009	2.36107
511.00000	2.38837	1.96359	2.39004	2.36065
512.00000	2.38830	1.96085	2.38999	2.36023
513.00000	2.38822	1.95811	2.38993	2.35980
514.00000	2.38814	1.95540	2.38988	2.35936
515.00000	2.38807	1.95270	2.38982	2.35892
516.00000	2.38799	1.95001	2.38977	2.35847
517.00000	2.38791	1.94734	2.38972	2.35801
518.00000	2.38783	1.94468	2.38966	2.35755
519.00000	2.38775	1.94204	2.38960	2.35708
520.00000	2.38767	1.93942	2.38955	2.35660
521.00000	2.38758	1.93680	2.38949	2.35612
522.00000	2.38750	1.93420	2.38943	2.35563
523.00000	2.38741	1.93162	2.38937	2.35513
524.00000	2.38733	1.92906	2.38931	2.35462
525.00000	2.38724	1.92650	2.38925	2.35410
526.00000	2.38715	1.92397	2.38919	2.35358
527.00000	2.38706	1.92144	2.38913	2.35305
528.00000	2.38697	1.91893	2.38907	2.35250
529.00000	2.38688	1.91643	2.38900	2.35195
530.00000	2.38679	1.91395	2.38894	2.35139
531.00000	2.38670	1.91148	2.38888	2.35081
532.00000	2.38660	1.90903	2.38881	2.35023
533.00000	2.38651	1.90658	2.38875	2.34964
534.00000	2.38641	1.90415	2.38869	2.34903
535.00000	2.38631	1.90173	2.38862	2.34842
536.00000	2.38622	1.89933	2.38855	2.34779
537.00000	2.38612	1.89694	2.38848	2.34716
538.00000	2.38602	1.89456	2.38842	2.34651
539.00000	2.38591	1.89219	2.38835	2.34586
540.00000	2.38581	1.88983	2.38828	2.34519
541.00000	2.38570	1.88749	2.38821	2.34451
542.00000	2.38560	1.88516	2.38814	2.34382
543.00000	2.38549	1.88284	2.38807	2.34312
544.00000	2.38538	1.88053	2.38799	2.34241
545.00000	2.38527	1.87823	2.38792	2.34169
546.00000	2.38516	1.87595	2.38785	2.34095
547.00000	2.38505	1.87367	2.38777	2.34021
548.00000	2.38494	1.87141	2.38769	2.33945
549.00000	2.38482	1.86915	2.38762	2.33869
550.00000	2.38471	1.86690	2.38754	2.33791
551.00000	2.38459	1.86466	2.38746	2.33712
552.00000	2.38447	1.86243	2.38738	2.33631
553.00000	2.38435	1.86020	2.38731	2.33550
554.00000	2.38423	1.85799	2.38722	2.33468
555.00000	2.38410	1.85579	2.38714	2.33384
556.00000	2.38398	1.85359	2.38706	2.33300
557.00000	2.38385	1.85140	2.38698	2.33214
558.00000	2.38372	1.84922	2.38689	2.33127
559.00000	2.38359	1.84704	2.38681	2.33039
