Power	500	525	550	575	600	625	650	675	700
1.20476190e+01	1.60465665e+00	1.32342280e+00	1.12879790e+00	9.86677090e-01	8.77018774e-01	7.89008134e-01	7.16351628e-01	6.55102173e-01	6.02630757e-01
1.24285714e+01	1.78133782e+00	1.43648681e+00	1.20616090e+00	1.04478511e+00	9.23396000e-01	8.27524799e-01	7.49232642e-01	6.83739605e-01	6.27953206e-01
1.28095238e+01	1.99233059e+00	1.57323394e+00	1.29347078e+00	1.10784565e+00	9.72615248e-01	8.67838003e-01	7.83328763e-01	7.13240451e-01	6.53912546e-01
1.31904762e+01	2.21732358e+00	1.74638406e+00	1.39439624e+00	1.17703999e+00	1.02515421e+00	9.10174571e-01	8.18760473e-01	7.43674134e-01	6.80551315e-01
1.35714286e+01	2.42081310e+00	1.97457834e+00	1.51520363e+00	1.25406763e+00	1.08163318e+00	9.54811091e-01	8.55668723e-01	7.75119551e-01	7.07916835e-01
1.39523810e+01	2.58923724e+00	2.25409525e+00	1.66788469e+00	1.34151595e+00	1.14288095e+00	1.00209033e+00	8.94220060e-01	8.07666950e-01	7.36061994e-01
1.43333333e+01	2.72780962e+00	2.51265334e+00	1.87888575e+00	1.44364147e+00	1.21004502e+00	1.05244524e+00	9.34613521e-01	8.41420318e-01	7.65046185e-01
1.47142857e+01	2.84437285e+00	2.71082943e+00	2.20179958e+00	1.56828430e+00	1.28478841e+00	1.10643527e+00	9.77090090e-01	8.76500456e-01	7.94936478e-01
1.50952381e+01	2.94485350e+00	2.86362499e+00	2.57203866e+00	1.73274414e+00	1.36967292e+00	1.16480372e+00	1.02194597e+00	9.13048980e-01	8.25809058e-01
1.54761905e+01	3.03329169e+00	2.98725314e+00	2.82364799e+00	1.99022753e+00	1.46899842e+00	1.22857301e+00	1.06955175e+00	9.51233635e-01	8.57751034e-01
1.58571429e+01	3.11244308e+00	3.09140408e+00	2.99666423e+00	2.52881002e+00	1.59098946e+00	1.29921350e+00	1.12038095e+00	9.91255470e-01	8.90862736e-01
1.62380952e+01	3.18423543e+00	3.18178031e+00	3.12910869e+00	2.92079965e+00	1.75541020e+00	1.37896914e+00	1.17505428e+00	1.03335873e+00	9.25260661e-01
1.66190476e+01	3.25005781e+00	3.26192473e+00	3.23753485e+00	3.12586743e+00	2.04513609e+00	1.47156310e+00	1.23441144e+00	1.07784489e+00	9.61081321e-01
1.70000000e+01	3.31093965e+00	3.33416661e+00	3.33009154e+00	3.26970899e+00	2.98012169e+00	1.58401281e+00	1.29963495e+00	1.12509299e+00	9.98486339e-01
1.73809524e+01	3.36766327e+00	3.40011346e+00	3.41134182e+00	3.38318151e+00	3.24938464e+00	1.73286252e+00	1.37248020e+00	1.17559040e+00	1.03766934e+00
1.77619048e+01	3.42083644e+00	3.46091998e+00	3.48409537e+00	3.47820300e+00	3.40873456e+00	1.98661879e+00	1.45574959e+00	1.22998095e+00	1.07886546e+00
1.81428571e+01	3.47094047e+00	3.51744352e+00	3.55020750e+00	3.56068436e+00	3.52826483e+00	3.36345975e+00	1.55442442e+00	1.28914453e+00	1.12236476e+00
1.85238095e+01	3.51836300e+00	3.57033834e+00	3.61096994e+00	3.63401560e+00	3.62608904e+00	3.54572230e+00	1.67908271e+00	1.35433706e+00	1.16853185e+00
1.89047619e+01	3.56342088e+00	3.62011541e+00	3.66731995e+00	3.70033482e+00	3.70994149e+00	3.67268528e+00	1.86240217e+00	1.42745831e+00	1.21783536e+00
1.92857143e+01	3.60637642e+00	3.66718170e+00	3.71996045e+00	3.76108426e+00	3.78392097e+00	3.77371995e+00	3.67995929e+00	1.51162661e+00	1.27089422e+00
1.96666667e+01	3.64744936e+00	3.71186685e+00	3.76943299e+00	3.81728667e+00	3.85049035e+00	3.85910136e+00	3.81631520e+00	1.61264024e+00	1.32855427e+00
2.00476190e+01	3.68682565e+00	3.75444181e+00	3.81616430e+00	3.86969601e+00	3.91125791e+00	3.93380494e+00	3.92106091e+00	1.74392240e+00	1.39202307e+00
2.04285714e+01	3.72466408e+00	3.79513210e+00	3.86049700e+00	3.91888547e+00	3.96733814e+00	4.00066910e+00	4.00815091e+00	1.95954207e+00	1.46312863e+00
2.08095238e+01	3.76110141e+00	3.83412761e+00	3.90271072e+00	3.96530199e+00	4.01953867e+00	4.06148604e+00	4.08366071e+00	4.06807068e+00	1.54487668e+00
2.11904762e+01	3.79625627e+00	3.87158980e+00	3.94303685e+00	4.00930144e+00	4.06846558e+00	4.11746907e+00	4.15086607e+00	4.15707566e+00	1.64287745e+00
2.15714286e+01	3.83023229e+00	3.90765719e+00	3.98166924e+00	4.05117223e+00	4.11458658e+00	4.16948250e+00	4.21176398e+00	4.23348112e+00	1.77024342e+00
2.19523810e+01	3.86312056e+00	3.94244957e+00	4.01877204e+00	4.09115167e+00	4.15827100e+00	4.21816658e+00	4.26767447e+00	4.30107628e+00	1.98213308e+00
2.23333333e+01	3.89500159e+00	3.97607130e+00	4.05448555e+00	4.12943761e+00	4.19981620e+00	4.26401042e+00	4.31952189e+00	4.36208718e+00	4.38325861e+00
2.27142857e+01	3.92594691e+00	4.00861387e+00	4.08893077e+00	4.16619692e+00	4.23946549e+00	4.30739717e+00	4.36798213e+00	4.41794959e+00	4.45129469e+00
2.30952381e+01	3.95602038e+00	4.04015799e+00	4.12221278e+00	4.20157174e+00	4.27742076e+00	4.34863324e+00	4.41356640e+00	4.46965157e+00	4.51245122e+00
2.34761905e+01	3.98527927e+00	4.07077523e+00	4.15442354e+00	4.23568426e+00	4.31385163e+00	4.38796804e+00	4.45667199e+00	4.51790630e+00	4.56828988e+00
2.38571429e+01	4.01377515e+00	4.10052939e+00	4.18564398e+00	4.26864036e+00	4.34890211e+00	4.42560758e+00	4.49761460e+00	4.56324787e+00	4.61986654e+00
2.42380952e+01	4.04155463e+00	4.12947759e+00	4.21594573e+00	4.30053246e+00	4.38269563e+00	4.46172427e+00	4.53664980e+00	4.60608809e+00	4.66793350e+00
2.46190476e+01	4.06865997e+00	4.15767121e+00	4.24539258e+00	4.33144175e+00	4.41533888e+00	4.49646401e+00	4.57398779e+00	4.64675213e+00	4.71304857e+00
2.50000000e+01	4.09512966e+00	4.18515663e+00	4.27404153e+00	4.36143998e+00	4.44692478e+00	4.52995151e+00	4.60980381e+00	4.68550188e+00	4.75563853e+00
