pm	405	370	345	300
0.44000000	2.99025600	2.95463500	2.95198800	2.93829900
0.43000000	2.97915500	2.94138700	2.93896900	2.92602700
0.42000000	2.96733700	2.92962100	2.92845700	2.91482900
0.41000000	2.95767500	2.91637100	2.92020900	2.90198200
0.40000000	2.94302700	2.90416200	2.90532100	2.88926000
0.39000000	2.92924500	2.88782100	2.88679400	2.87694500
0.38000000	2.91242900	2.87384700	2.87491000	2.85911000
0.37000000	2.89027500	2.85711700	2.85347900	2.84246800
0.36000000	2.86955100	2.83456000	2.83606600	2.82108300
0.35000000	2.83215200	2.80542900	2.81015600	2.80151300
0.34000000	1.04762000	2.77063700	2.77551000	2.77352400
0.33000000	1.01568200	1.09973900	1.16081800	2.72825200
0.32000000	0.98543000	1.06412200	1.12579900	1.26936700
0.31000000	0.95398300	1.02888200	1.08366000	1.23026300
0.30000000	0.92453100	0.99748800	1.05299300	1.18562700
0.29000000	0.89389300	0.96323300	1.01719900	1.14066800
0.28000000	0.86470400	0.93076400	0.98160100	1.09928200
0.27000000	0.83382200	0.89851000	0.94765800	1.05756500
0.26000000	0.80389800	0.86580500	0.91249400	1.01772600
0.25000000	0.77416500	0.83334600	0.87703400	0.98016600
0.24000000	0.74577400	0.80147200	0.84106300	0.93981700
0.23000000	0.71600400	0.76895300	0.81136900	0.90164500
0.22000000	0.68688800	0.73702000	0.77643100	0.86320300
0.21000000	0.65682600	0.70538900	0.74370700	0.82734400
0.20000000	0.62849200	0.67424700	0.70989100	0.78999300
0.19000000	0.59912700	0.64441300	0.67671700	0.75161500
0.18000000	0.56935300	0.61254800	0.64428400	0.71768800
0.17000000	0.54018000	0.58114000	0.61163400	0.68113900
0.16000000	0.51097100	0.54897000	0.57641600	0.64220000
0.15000000	0.48257500	0.51707700	0.54244000	0.60602300
0.14000000	0.45416800	0.48621700	0.51218000	0.56851700
0.13000000	0.42419500	0.45476400	0.47838000	0.53178600
0.12000000	0.39422300	0.42290200	0.44579200	0.49556600
0.11000000	0.36526500	0.39191900	0.41323200	0.45846300
0.10000000	0.33609100	0.36040100	0.37983100	0.42163800
0.09000000	0.30703000	0.33063600	0.34694000	0.38527800
0.08000000	0.27749500	0.29853900	0.31338400	0.34822400
0.07000000	0.24832800	0.26627000	0.28053700	0.31179500
0.06000000	0.21898300	0.23448100	0.24733200	0.27488400
0.05000000	0.19006000	0.20360900	0.21405300	0.23821300
0.04000000	0.16050000	0.17184300	0.18107000	0.20120800
0.03000000	0.13099900	0.14086100	0.14765200	0.16396900
0.02000000	0.10163800	0.10928800	0.11460700	0.12754000
0.01000000	0.07220900	0.07742100	0.08107500	0.09050900
-0.00000000	0.04268300	0.04588700	0.04801800	0.05351700
